business_id,business_name,city,state,postal_code,stars,categories,review_count,total_hh,avg_income,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,GoodForKids,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,Alcohol_'beer_and_wine',Alcohol_'full_bar',NoiseLevel_'average',NoiseLevel_'loud',NoiseLevel_'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'formal',WiFi_'free',WiFi_'paid',RestaurantsPriceRange_1,RestaurantsPriceRange_3,RestaurantsPriceRange_4,pos,neg,neu
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,Philadelphia,PA,19103,4.0,"British, Restaurants, Gastropubs, Bars, Nightlife",2497,15765,134268,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.37602483507954987,0.04227396197128444,0.5817116802483507
zC7xWf8CTkYtDbwQHFetNg,Mariscos El Pulpo Restaurant,Seminole,FL,33772,3.5,"Restaurants, Mexican",62,9801,78049,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.3647692307692308,0.060446153846153844,0.5748153846153846
Yn25-9GA_5vc223Azg25uQ,Nick's Pizzaria and Wings,Plant City,FL,33563,4.0,"Italian, Pizza, Burgers, Restaurants, Cheesesteaks",56,9967,56756,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.36226785714285714,0.04971428571428571,0.5879821428571429
qD-3igj0vS0kKgtrNm2RLg,Marzella's Pizza,Collegeville,PA,19426,3.5,"Restaurants, Pizza, Sandwiches, Cheesesteaks",37,12839,161942,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.32839999999999997,0.060899999999999996,0.6107
-AWclhh1_2VnqPylPgBU3g,Outback Steakhouse,Tampa,FL,33618,3.0,"Restaurants, Steakhouses",115,12100,106081,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.303544,0.073824,0.622632
GsiS-voyfSYHoZ0GMHgavA,Taquitos Mexican,St Petersburg,FL,33708,4.5,"New Mexican Cuisine, Restaurants, Mexican, Tacos",172,7929,92298,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4294590163934426,0.03208196721311475,0.5384535519125684
lJ59yy1n1CHztMN6DsXBQA,Fabrica Pizza,Saint Petersburg,FL,33701,4.5,"Restaurants, Salad, Pizza, Italian",114,9120,87867,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.38988235294117646,0.03977310924369747,0.5703865546218487
RpiYZ9IMI95-ytpxgS1ChQ,Black Powder Tavern,Wayne,PA,19087,3.5,"Restaurants, American (New)",268,11749,196760,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3431241134751773,0.0525,0.6043794326241135
jXtaxB2b64nA4uy13i024A,Little Fish,Philadelphia,PA,19147,4.5,"Seafood, Restaurants",529,18239,128426,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.3471557971014493,0.04392753623188406,0.6089184782608695
lgOa5IWyHW9_qoCSXeie9Q,Coffee Grounds,Treasure Island,FL,33706,4.5,"Nightlife, Sandwiches, Food, Restaurants, Cafes, Coffee & Tea, Breakfast & Brunch, Cocktail Bars, Coffee Roasteries, Bars, Desserts",112,8805,114601,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.39503539823008854,0.038194690265486726,0.5667433628318584
qc-xhHvmyzyrBAOZUeleig,Sushi Ninja Tampa,South Tampa,FL,33609,4.0,"Korean, Sushi Bars, Restaurants, Japanese",341,8497,140410,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.36877966101694915,0.04986440677966102,0.581406779661017
i5X5dshedNVztWO9_o6Dsw,Little Ninja Thai Japanese Food & Cafe,Zephyrhills,FL,33542,5.0,"Restaurants, Noodles, Thai, Japanese, Beer, Wine & Spirits, Food",130,10301,45479,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.42313235294117646,0.028029411764705883,0.5488088235294118
EVmCBFlY0Hy_62bDRizmGA,Sushi Alive Asian Bistro & Raw,Tampa,FL,33626,3.5,"Asian Fusion, Japanese, Sushi Bars, Restaurants",344,11059,139754,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.34434166666666666,0.06515555555555555,0.590525
jOaJ4PFGhGiM8fhuYcYFRg,Little Sicily 2,Philadelphia,PA,19148,4.5,"American (Traditional), Indian, Restaurants, Pizza",252,19493,75581,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.3147528957528958,0.048999999999999995,0.6362432432432432
T4VkmVfJScbLe21xLx1yNA,Burger King,Philadelphia,PA,19114,2.5,"Restaurants, Burgers, Fast Food",9,13032,80138,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.19966666666666666,0.14466666666666667,0.655888888888889
5RN4m3XO66jK4ThoDX3VnA,PDQ Waters,Tampa,FL,33634,4.0,"Food, American (New), Restaurants, Coffee & Tea, Sandwiches, Chicken Shop, Fast Food, Salad",93,7544,83180,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.34068269230769227,0.05412499999999999,0.605125
RtAAc3EmRHVngPCn3Trmdw,La Vera Pizzeria,Feasterville-Trevose,PA,19053,4.0,"Food, Food Delivery Services, Fast Food, Restaurants, Italian, Pizza",29,9936,101979,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.3763448275862069,0.041344827586206896,0.582344827586207
8WO_F7lpug1myxuvr6il6Q,Luigi's Pizza & Pasta,Glenside,PA,19038,3.5,"Pizza, Restaurants, Cheesesteaks, Italian",48,11337,119805,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.299469387755102,0.0896938775510204,0.6108367346938776
5IL3rTT-_LHyvVJRVNKxaQ,Victory Beer Hall,Philadelphia,PA,19148,3.0,"American (New), Pretzels, German, Pubs, Nightlife, Food, Sandwiches, Restaurants, Beer, Wine & Spirits, Bars",60,19493,75581,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.28523333333333334,0.0726,0.6421166666666667
7Qkj7_DBptnXGHAG8Qg4cw,Neptune Grill,Gulfport,FL,33707,4.0,"Greek, Restaurants, American (Traditional)",144,12512,74263,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.38384615384615384,0.045634615384615385,0.5705384615384615
PgUoeGam08nCaLWJwrmrWQ,Chubbys Steaks,Philadelphia,PA,19128,4.0,"Cheesesteaks, Restaurants, Sandwiches, Steakhouses",394,16980,95665,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.30002736318407963,0.06080099502487562,0.6391716417910448
oDlF5bfcQrYkjK4D4_Nw9A,Fitzwater Cafe,Philadelphia,PA,19147,4.0,"Food, Restaurants, Italian, Desserts, Coffee & Tea, Cafes, Sandwiches, Breakfast & Brunch",240,18239,128426,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.366924,0.04684000000000001,0.586208
WdW_rka38TeVxhh2F3nBew,The Bayou Bar & Grill,Philadelphia,PA,19127,3.0,"Pubs, Sports Bars, Nightlife, Restaurants, Bars, Chicken Wings",178,2678,104604,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.3238235294117647,0.08526737967914438,0.5909144385026738
CuyQt_cUFS1i738GXTNciw,Effie's Restaurant,Philadelphia,PA,19107,3.5,"Greek, Mediterranean, Restaurants",315,7823,91522,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.35048902821316613,0.05931034482758621,0.5901818181818181
KutdYfcmNCM1qggUg2QYeg,Yummy Yummy,Philadelphia,PA,19107,4.0,"Food, Chinese, Desserts, Restaurants",147,7823,91522,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.31560135135135137,0.04598648648648649,0.6384324324324324
kNUdugntWQD8jEB-QNFEjg,Michi Sushi,West Chester,PA,19380,4.0,"Restaurants, Asian Fusion, Sushi Bars, Chinese",68,20999,136205,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3754492753623188,0.04488405797101449,0.5797391304347826
HyZCLz5O3n24ne8gLgfvCQ,Stillwaters Tavern,Saint Petersburg,FL,33701,4.0,"Bars, American (New), Restaurants, Food, Nightlife, American (Traditional), Seafood",798,9120,87867,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3676127098321343,0.04373501199040768,0.5886330935251799
ByI39q0M01X66dfKhw2MIg,Little Greek Restaurant,Tampa,FL,33626,4.0,"Restaurants, Mediterranean, Greek, Vegetarian",74,11059,139754,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.3432266666666667,0.07612,0.5806666666666667
VeGKGTgNaowMQYbAKKYLKQ,Wendy's,Phoenixville,PA,19460,1.5,"Fast Food, Burgers, Restaurants",25,16443,139548,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.16315384615384615,0.10973076923076924,0.7270769230769231
7SsGMebYi3tq2CPM7cW6uQ,Hampton Station,Tampa,FL,33604,4.0,"Restaurants, Food, Nightlife, Beer, Wine & Spirits, Bars, Beer Gardens, Pizza, Breweries, Salad, Chicken Wings, Beer Bar",140,15811,58912,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.3875657894736842,0.04410526315789474,0.5683486842105263
jS3affmkXWrBnidXA-DIfQ,Butcher Bar,Philadelphia,PA,19103,4.0,"Steakhouses, Comfort Food, Butcher, Bars, Specialty Food, Food, Nightlife, Whiskey Bars, Restaurants, Gastropubs",682,15765,134268,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3548155619596542,0.04930259365994236,0.5958976945244957
JNm3kHc7Ap2HtMA2-UXJug,Gino's NY Style Pizza,Palm Harbor,FL,34684,4.0,"Restaurants, Pizza, Seafood, Italian",82,13173,76217,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.32924719101123595,0.05873033707865169,0.612
m6Yqo59c2eX8qRoNYxBeXA,Friends Bar & Grille,Newtown,PA,18940,4.0,"Sports Bars, Restaurants, Nightlife, American (New), Pizza, Bars",55,11515,176878,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3687719298245614,0.04905263157894737,0.5822280701754385
EwJqU25RgwkbOPKaiMSxLQ,La Peña Mexicana,Kennett Square,PA,19348,4.5,"Restaurants, Mexican",198,8940,143491,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.38351941747572815,0.04129611650485437,0.5751941747572815
gmZy0OJePPCQfJesIXYxwg,Chick-fil-A,Wyncote,PA,19150,3.5,"Restaurants, Event Planning & Services, Chicken Shop, Fast Food, Caterers",54,9662,61289,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0.27548214285714284,0.0985,0.6260178571428572
3StCmEw7AhBdHKIEkckGeA,Paprika Restaurant,Philadelphia,PA,19140,3.5,"Soul Food, Restaurants, Seafood, Halal, American (Traditional)",75,19693,36525,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.316,0.0778,0.6062000000000001
FTnY5qY1ftgODV0gGYbI6w,Tampa Pizza Company,Tampa,FL,33602,4.0,"Pizza, Restaurants, Vegetarian, Gluten-Free",289,8599,109306,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.34997602739726025,0.04793835616438356,0.6020753424657534
SNeSBe-EjBrC5inh-nn-cQ,Golden Wok,Spring Hill,FL,34609,3.5,"Restaurants, Chinese",32,16170,71711,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3296470588235294,0.06841176470588235,0.6018823529411764
kZ1q0K13tFYG_ZJrVvsJHA,Sampan,Philadelphia,PA,19107,4.0,"Thai, American (New), Restaurants, Chinese, Asian Fusion, Tapas/Small Plates, Pan Asian",2000,7823,91522,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3586724470134875,0.043592967244701346,0.5977307321772639
6RVwHKupjKs8lyu2qDQXtw,McDonald's,Hatfield,PA,19440,3.0,"Food, Restaurants, Coffee & Tea, Burgers, Fast Food",10,7224,105913,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.24910000000000002,0.10769999999999999,0.6431
fyr5ZVNG4q5aeEOkm7wp7w,China Taste,Tarpon Springs,FL,34689,3.0,"Chinese, Restaurants",39,11823,88685,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.28890697674418603,0.10374418604651163,0.6073488372093023
h7pWK43TXAbMOPflG3-iKg,Tony Roni's Pizza Plymouth Meeting,Conshohocken,PA,19428,3.5,"Caterers, Pizza, Restaurants, Italian, Food, Event Planning & Services",76,8479,122717,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.323253164556962,0.06241772151898734,0.6143924050632912
r3X75SK37buS94mDls3q_Q,Real Food Eatery,Philadelphia,PA,19102,4.5,"Vegan, Gluten-Free, Salad, Restaurants, American (Traditional)",279,3365,177851,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.3681713286713287,0.04058391608391608,0.5912342657342657
Hi2ADMI1_BEahkXRP4lcjg,Bernini Restaurant,Tampa,FL,33605,4.0,"Restaurants, Italian",492,7585,39770,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3691007751937984,0.05230813953488372,0.5786065891472868
NDIiNcJZpdoQpXGXl7IA2Q,Los Camaradas,Philadelphia,PA,19146,4.0,"Mexican, Restaurants",190,17302,108126,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.37129126213592234,0.05197572815533981,0.576757281553398
tkY5BJVXxUmP4jsKavkf2g,Big Ray's Fish Camp,Tampa,FL,33611,4.5,"Sandwiches, Seafood, Restaurants, Burgers",653,16269,103942,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.3661913303437967,0.05032585949177877,0.5834917787742899
Jxc2zxU6R2zSHlNEFD8Bvw,Patty's Place Family Restaurant,Downingtown,PA,19335,3.5,"Restaurants, Breakfast & Brunch, American (Traditional)",25,17913,148108,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.32787999999999995,0.07224,0.59996
H1Azz4BpHYC8BlUAdMlfxw,Ricky T's Bar & Grille,Treasure Island,FL,33706,3.5,"Sandwiches, Restaurants, American (Traditional), Nightlife, Bars",482,8805,114601,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.35216000000000003,0.057466,0.590348
c9k5dfDJZ2VRR8KyMB2CZQ,Burrito Elito,Philadelphia,PA,19153,3.0,"Restaurants, Mexican, Food",41,5382,58996,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.23373170731707318,0.1146829268292683,0.651609756097561
i_FWONQD1ZBqrNE2b-M5Ug,Talula's Garden,Philadelphia,PA,19106,4.5,"American (New), Restaurants",1927,7625,162885,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.38898116089613033,0.03342769857433808,0.5775855397148676
YjQyrXNL5HcFMY6lEtk5ag,Annata Wine,St. Petersburg,FL,33701,4.5,"Nightlife, Restaurants, American (New), Bars, Wine Bars",476,9120,87867,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.3897100591715976,0.03694871794871795,0.5733491124260355
x1_HilER7Zuy1QrByHHhxg,Tarpon Springs Yacht Club,Tarpon Springs,FL,34689,3.5,"Active Life, Country Clubs, Restaurants, Boating, Breakfast & Brunch, Nightlife, Diners, Arts & Entertainment",23,11823,88685,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.2979583333333333,0.07733333333333332,0.624625
_gaOrkYtODrxY0JlWFe-sQ,High Point Cafe,Philadelphia,PA,19119,4.0,"Food, Cafes, Creperies, Desserts, Bakeries, Coffee & Tea, Restaurants, Gluten-Free, Breakfast & Brunch",117,11846,111458,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.3836,0.05416666666666667,0.5623
D6vNEy_s9yI0Gswi_Ec7mA,St Angelos Pizza And Wings,New Port Richey,FL,34652,3.5,"Pizza, Chicken Wings, Restaurants, Salad",34,10982,62973,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.28808823529411764,0.09120588235294118,0.6206764705882354
Sf9E4E8yo8actSXHFvrZbQ,Sea-Guini,Clearwater Beach,FL,33767,4.5,"Seafood, American (New), Nightlife, Bars, Lounges, Restaurants, Italian",417,4049,143679,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.4149810874704492,0.03431678486997636,0.5506761229314421
wDsyh_29ycKVC3pefiqO6w,Old City Pizza,Philadelphia,PA,19106,3.0,"Pizza, Italian, Breakfast & Brunch, Restaurants",196,7625,162885,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.29119095477386936,0.10055778894472361,0.6083115577889447
-R_Iq2rBvO9oTcZN5Ex6XQ,Gayles Restaurant,St Pete Beach,FL,33706,3.0,"Breakfast & Brunch, Restaurants, American (New)",58,8805,114601,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3091016949152542,0.08216949152542373,0.6087457627118643
lOOePsuwr75TCvIhV1Am1A,The Daily Grind Cafe,Jenkintown,PA,19046,4.5,"Internet Cafes, Restaurants, Food, Breakfast & Brunch, Sandwiches, Coffee & Tea, American (Traditional)",61,7312,142602,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.4243731343283582,0.03408955223880597,0.5415970149253732
-N9ysCcO-ekOMlwidbn0FA,Panda Express,Trevose,PA,19053,2.5,"Fast Food, Chinese, Restaurants",66,9936,101979,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.22607142857142856,0.09954285714285714,0.6743428571428571
haAIu_BLD6khheesCjKIRw,Jimmy's Sushi Bar,Seminole,FL,33772,4.5,"Sushi Bars, Japanese, Restaurants",258,9801,78049,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.3929626865671642,0.05367537313432836,0.5533507462686568
7WW13UrJagKNwF7ffeFc9g,Collegeville Diner,Collegeville,PA,19426,3.0,"Restaurants, Diners, Breakfast & Brunch",191,12839,161942,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.2786237623762376,0.08391584158415842,0.637470297029703
GUYXlHtn1mNGZTrt-f7Hbg,Beacon Pool Bar & Lookout,St. Petersburg,FL,33706,3.5,"American (Traditional), Nightlife, Burgers, Restaurants, Sandwiches, Bars, Wraps, Cocktail Bars",32,8805,114601,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.350625,0.060625,0.58865625
Fxzm5Yp3yDq_8n5gptP1lw,Wawa,Philadelphia,PA,19137,2.5,"Food, Convenience Stores, Delis, Restaurants, Sandwiches, Coffee & Tea",10,3105,68661,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.20136363636363636,0.15963636363636363,0.6390909090909092
aOX62Zrb1JEtLeqrW0fOrQ,Blue Parrot,St Pete Beach,FL,33706,3.0,"Nightlife, Bars, American (New), Restaurants",55,8805,114601,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3188245614035088,0.07517543859649123,0.6060701754385964
ZpgVL2z1kgRi954c9m9INw,United By Blue,Philadelphia,PA,19106,4.5,"Breakfast & Brunch, Food, Coffee & Tea, Restaurants, Sandwiches, Shopping, Fashion",135,7625,162885,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.3759275362318841,0.029608695652173916,0.594463768115942
m408YCnvuIywzZkJX3K9KQ,Au Bon Pain,Philadelphia,PA,19103,2.0,"Restaurants, Food, Sandwiches, Soup, Fast Food, Coffee & Tea",32,15765,134268,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.17042857142857143,0.13322857142857145,0.6961714285714286
0X5TTmfBPPY98Ra2CcSw0Q,Mike's BBQ,Philadelphia,PA,19148,4.5,"Event Planning & Services, Barbeque, Sandwiches, Restaurants, Caterers",244,19493,75581,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.35796875,0.039015625,0.602984375
Dzm1y59cLFt8OjTsZRUC6w,Circles Waterfront at Lands End Marina,Apollo Beach,FL,33572,4.0,"Seafood, Restaurants, Steakhouses, Bars, Nightlife",822,8239,127039,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3635934314835787,0.05131596828992072,0.5850815402038505
X9tvfneZi6vq-45Z7ulvPQ,Outback Steakhouse,Frazer,PA,19355,3.0,"Steakhouses, Restaurants",72,10090,187043,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.28090789473684213,0.08225,0.6368157894736842
