business_id,business_name,city,state,postal_code,stars,categories,review_count,total_hh,avg_income,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,GoodForKids,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,Alcohol_'beer_and_wine',Alcohol_'full_bar',NoiseLevel_'average',NoiseLevel_'loud',NoiseLevel_'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'formal',WiFi_'free',WiFi_'paid',RestaurantsPriceRange_1,RestaurantsPriceRange_3,RestaurantsPriceRange_4
B5eJm8A4eiuPLW5C6l75dQ,Di Bruno Bros.,Philadelphia,PA,19147,4.5,"Sandwiches, Cheese Shops, Meat Shops, Italian, Specialty Food, Restaurants, Food",250,18239,128426,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6w86pEr2M3_-u9qqv0kedA,2nd Street Pike Grill,Southampton,PA,18966,4.5,"Vegetarian, Food, Breakfast & Brunch, American (Traditional), Restaurants, Comfort Food, Cafes, Juice Bars & Smoothies, Sandwiches",52,13591,123059,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
BIxkykL8meGkcNszRNWSyA,Talluto's Authentic Italian Food,Philadelphia,PA,19147,4.5,"Restaurants, Specialty Food, Italian, Food, Cheese Shops, Grocery, Ethnic Food",63,18239,128426,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
bZrHCONNCQ8NEeXjNnlY0A,The Dunedin Smokehouse,Dunedin,FL,34698,4.0,"Beer, Wine & Spirits, Music Venues, American (Traditional), Bars, Restaurants, Sports Bars, Food, Smokehouse, Barbeque, Nightlife, Arts & Entertainment",436,18732,68903,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
aLJN5-DBnNM2C7FjPPQA2A,Stoli's Steaks,Philadelphia,PA,19116,4.5,"Restaurants, Cheesesteaks",55,12850,74943,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
jsixIJGKOe4fVBIwq69-fA,Jack McShea's,Ardmore,PA,19003,3.5,"Bars, Pubs, American (Traditional), Nightlife, Gastropubs, Restaurants",98,5665,135760,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
b8oNNY0PG7FxXidWhWuA6A,Wahoo's Waterside Pub & Patio,Redingtn Shor,FL,33708,4.0,"Seafood, Restaurants, Nightlife, Burgers, Bars, Cajun/Creole",271,7929,92298,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
bRrKK4oHAE1I9qvo32Q3UQ,Zaxby's Chicken Fingers & Buffalo Wings,Largo,FL,33771,2.5,"Salad, Chicken Wings, Fast Food, Restaurants",60,13316,55452,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0
xW6H_RC8SVSHDSWTEHM0hQ,Cheeburger Cheeburger,Oaks,PA,19456,3.0,"Restaurants, Juice Bars & Smoothies, American (Traditional), Fast Food, Hot Dogs, Burgers, Food, Desserts",127,276,94811,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
vxWjLZMn3uzDQyOjAdwq3w,The Bishop's Collar,Philadelphia,PA,19130,3.5,"Nightlife, Bars, American (New), Burgers, Restaurants",248,14431,121662,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
WDLwnD4FUOkKylMkj_FCXA,Korean Grill House,Upper Darby,PA,19082,4.0,"Restaurants, Chicken Shop, Chicken Wings, Korean, Buffets, Asian Fusion, Barbeque, Bars, Nightlife",214,15251,62906,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
0WX9lNZPC_w0oaq8pvBr4w,Olive Garden Italian Restaurant,Tampa,FL,33607,3.0,"Restaurants, Bars, Salad, Wine Bars, Soup, Italian, Nightlife",117,10932,63433,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
G0boNJD6u5XtkoAMY2-z1Q,Roses Bistro Off Main,New Port Richey,FL,34652,4.0,"Cafes, Ice Cream & Frozen Yogurt, Desserts, Food, American (Traditional), Cuban, Breakfast & Brunch, American (New), Restaurants, Coffee & Tea, Sandwiches",50,10982,62973,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
sSNE0WdjdqUKBvjq_zYedg,House of India,Collegeville,PA,19426,4.0,"Restaurants, Indian",165,12839,161942,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
RmJJ979n9a2AZLUSe7_X6Q,La Mordida Restaurant Bar & Grill,Clearwater,FL,33764,4.5,"Latin American, Restaurants, Colombian, Peruvian, American (Traditional)",178,11852,76715,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
rLRw73bopdUf4spMxIAhIQ,Chef Vargas,Elkins Park,PA,19027,4.5,"Restaurants, American (New)",181,8041,114753,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
jorZo7Dp-xBzIBUxP0RkxQ,Black Rock Bar & Grill,Brandon,FL,33511,3.5,"Sandwiches, Bars, American (New), Nightlife, Steakhouses, Restaurants, American (Traditional)",334,22334,79120,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
hA8c2kWI_8DXZE1jyVxlBQ,The Couch Tomato Bistro,Manayunk,PA,19127,4.5,"Italian, Tapas/Small Plates, Gluten-Free, Bars, American (New), Restaurants, Pizza, Nightlife, Vegan",681,2678,104604,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
pubzPhj2E9n2-4l6pUoOag,Coffee Cup Restaurant,Downingtown,PA,19335,4.0,"Diners, Breakfast & Brunch, Restaurants",70,17913,148108,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
qhT8y5e9vrHm3LHMtAuwTA,Smiley Thai To Go,Largo,FL,33771,4.5,"Thai, Restaurants",66,13316,55452,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
XXLo-F9jMTQMUySoYkt9rg,Tony Roni's - Bala Cynwyd,Bala Cynwyd,PA,19004,3.5,"Restaurants, Pizza, Event Planning & Services, Food, Caterers, Italian",38,3869,174755,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
Le1rvS2UlAPvolgWKAiH8A,The Scrambled Egg,Lithia,FL,33547,4.0,"Breakfast & Brunch, American (New), Restaurants, American (Traditional)",123,7704,135075,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
3Hz1tjW2YqD5JPJTe2I09A,Vincenzo's Deli,Philadelphia,PA,19148,4.5,"Restaurants, Delis, Cheesesteaks, Sandwiches",35,19493,75581,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
HqV4cganalEtEtKGALbzOQ,Felicitous,Tampa,FL,33617,4.5,"Sandwiches, Shopping, Desserts, Coffee & Tea, Cuban, Vegetarian, Juice Bars & Smoothies, Restaurants, Food, Thrift Stores",273,19281,59581,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
NbQF9RBwBonEq0F3aiolEQ,Arby's,Pottstown,PA,19464,2.5,"Sandwiches, Restaurants, Fast Food",14,18589,80703,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
aOwuF1QcB_TO30WwAVR4Ng,Route 352 Diner,Brookhaven,PA,19015,3.5,"Restaurants, Diners, Italian, Breakfast & Brunch, American (New), Seafood",31,6625,81433,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LosVSCbRogDA8xSRSMrfNw,China Express,Brandon,FL,33511,3.5,"Food, Chinese, Restaurants, Food Delivery Services, Szechuan",49,22334,79120,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
lJ2inU6x-_rS27VfpTWGuQ,Carrabba's Italian Grill,Port Richey,FL,34668,3.5,"Seafood, Bars, Italian, Restaurants, Nightlife, Wine Bars",97,20119,47830,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
IILO168pojGf6XbsptGaKw,Slice Masters NY Pizzeria,Tampa,FL,33624,4.0,"Pizza, Restaurants, Italian",88,15043,89008,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
poviu-6n3iaRE4gdQz6OYw,Oyster House,Philadelphia,PA,19102,4.0,"Restaurants, Steakhouses, Seafood",1407,3365,177851,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
NoZgfiWSD0hy6knY44SfbA,Shula Burger,Tampa,FL,33606,4.0,"Burgers, Restaurants",169,8894,154284,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
aIoUwpy5ZFQXUDxWMnMZ4Q,Pete & Shorty's,Pinellas Park,FL,33781,3.5,"Seafood, Diners, Beer, Wine & Spirits, Comfort Food, Food, American (Traditional), Chicken Wings, Restaurants, Burgers",146,9974,65307,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0
7glaDklehs5KxuoCmR9V1Q,Plaza Garibaldi,Philadelphia,PA,19147,3.5,"Restaurants, Mexican",78,18239,128426,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
d5LC_htpMRUfpIxDbHAyHw,Harvey's Sandwich & Salads,Palm Harbor,FL,34684,4.5,"Salad, Restaurants, Sandwiches",68,13173,76217,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1idXtA-INHQ847bPdHs3Ww,Corporal Dee BBQ,Downingtown,PA,19335,4.0,"Restaurants, Food Trucks, Event Planning & Services, Caterers, Food, Barbeque",51,17913,148108,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
BCrBameEpb9bBWLTZKEdng,Taco Bell,New Port Richey,FL,34653,3.5,"Tacos, Tex-Mex, Restaurants, Breakfast & Brunch, Mexican, Fast Food",9,15210,52937,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
fW9P32cSKWpXzP_jTQAs-A,High & Dry Grill,Dunedin,FL,34698,4.0,"Active Life, Restaurants, Shaved Ice, Beer Bar, Food, American (New), Nightlife, Sandwiches, Bars, Beaches, Local Flavor, Tiki Bars, American (Traditional)",55,18732,68903,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
uGBwBVsKi1HdO2WXhcl9Iw,Stones Throw at Armature Works,Tampa,FL,33602,4.0,"Bars, Nightlife, Food, Seafood, Restaurants, Specialty Food, Seafood Markets, Cocktail Bars",85,8599,109306,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
qWretbXJ-inUy1ywE7r3xQ,Baan Thai Sabaidee,West Chester,PA,19382,4.0,"Restaurants, Thai",115,20429,143574,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
LdECsE8lJS7v5GTFTcjPSg,Crabby Bill's Seafood,St. Pete Beach,FL,33706,4.0,"Seafood, Restaurants",1398,8805,114601,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
kcNubDlhfy5qUHx5zA2GYQ,Golden Kitchen,Clifton Heights,PA,19018,3.5,"Restaurants, Chinese",15,9575,79445,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
lr9Sezm717XSSoiZs2xfxw,Edgewood Cafe,Yardley,PA,19067,3.0,"American (Traditional), Restaurants",102,20311,146014,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
za3ji55jTAEKdLdB3pkUEA,Pajano's Pizza and Subs,Indian Rocks Beach,FL,33785,4.0,"Restaurants, Pizza, Sandwiches",85,2874,115454,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
WxW50gAkatN0OtCPZD664Q,Love Food Central,Saint Petersburg,FL,33713,4.5,"Gluten-Free, Restaurants, Comfort Food, Vegetarian, Vegan",253,13782,73735,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
WfirX5srPxO81WfhTgQnEg,Skyway Jack's,Saint Petersburg,FL,33711,4.0,"Breakfast & Brunch, Restaurants",275,6410,70047,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
otJAPyE7thHcLuFCM8Wtvw,Tazza Turkish and Mediterranean Grill,Tampa,FL,33617,4.5,"American (New), Cafes, Kebab, Turkish, Fast Food, Restaurants, Mediterranean, Burgers, Halal, American (Traditional), Middle Eastern",255,19281,59581,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4Z1JcQtw8dUO97sezLPo7g,The Melting Pot,Tampa,FL,33618,4.0,"Restaurants, Fondue, Steakhouses",164,12100,106081,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
mEy4xGKfOqMa3q4nWSM0jA,Silver Ring,Riverview,FL,33578,4.5,"Restaurants, Cafes",27,20742,77903,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
_QkJXxFedFQSp8U6rDICtA,The Cheesecake Factory,Tampa,FL,33607,3.5,"Salad, Desserts, Food, Restaurants, American (Traditional), American (New), Seafood",705,10932,63433,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
deKRCllWptCpA8JpyHOUOg,Alpha Pizza House,Apollo Beach,FL,33572,3.5,"Pizza, Restaurants",73,8239,127039,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
oKUsjN4HkWddKfFuJmES5w,Meghan's,Glen Mills,PA,19342,4.0,"Breakfast & Brunch, Delis, Restaurants, Diners, American (Traditional)",74,8064,147032,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
mEam9yl2KQs0ebKgj3mPZw,Panache Woodfire Grill,Blue Bell,PA,19422,2.5,"Desserts, American (Traditional), Restaurants, Food, Sandwiches, Pizza",333,7366,176158,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
9pXKsLNZa2v-WQKJkLny9A,Chick-fil-A,Lansdale,PA,19446,3.5,"Fast Food, Restaurants, Chicken Shop, Event Planning & Services, Caterers",45,22647,118037,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
bjft5Kd54h16JtuoFoPdhQ,Wawa,Fort Washington,PA,19034,3.5,"Coffee & Tea, Restaurants, Food, Automotive, Delis, Gas Stations, Convenience Stores, Sandwiches",19,2161,171268,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
hikI6cmRRfAEM7E6r6YyDg,Milmont Pizza,Folsom,PA,19033,4.5,"Pizza, Restaurants",22,3007,97819,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
tnq7b6ROl4RIyfQoxIrXhw,Chipotle Mexican Grill,Ardmore,PA,19003,2.0,"Mexican, Restaurants, Fast Food",117,5665,135760,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6cgRypqE8SwtgR4taU2LMg,Rize Pizza,Broomall,PA,19008,4.5,"Pizza, Restaurants, Salad, Food, Food Delivery Services, American (New)",134,6901,135552,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
lBFJbU9F83W7rrjPF-LQYg,Applebee's Grill + Bar,St. Petersburg,FL,33710,1.5,"American (Traditional), Steakhouses, Nightlife, Chicken Wings, Burgers, Sports Bars, Bars, Restaurants",57,14369,83121,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
5wwBRxOeYOmle48Ls9kBrw,Cricketers British Pub & Restaurant - Dunedin,Dunedin,FL,34698,4.0,"Pubs, British, Bars, Restaurants, Music Venues, American (New), Arts & Entertainment, Nightlife",161,18732,68903,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
vMS6aalBPqkf-4vAYEmSHg,Pam's Roti Shop & Caribbean Market,St. Petersburg,FL,33713,4.5,"Specialty Food, Grocery, Caribbean, Ethnic Food, Food, Indian, Vegan, Meat Shops, International Grocery, Restaurants",94,13782,73735,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
eirHDiyhPn2YSo08G1tt6g,The Capital Grille,King Of Prussia,PA,19406,4.0,"Restaurants, American (Traditional), Seafood, Bars, Food, Wine Bars, Steakhouses, American (New), Nightlife",370,11438,114751,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
jV_643VAIxFZ9zSfyVTxkw,Spiro's Family Restaurant,South Pasadena,FL,33707,4.0,"Restaurants, Greek, Italian",60,12512,74263,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0N_HQ2GsT1zNKX-escN2ZQ,Towne & Country Cafe,Aston,PA,19014,4.0,"Breakfast & Brunch, Restaurants, Cafes",52,7688,109389,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
2lZnXIMG9BUQgbIoI38JuQ,Brooklyn Bridge Deli,Plant City,FL,33563,4.0,"Restaurants, Delis",24,9967,56756,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
c2aTeHsgmQWapEuWEwT3Mg,The Chowder House Restaurant,Zephyrhills,FL,33541,3.5,"Burgers, Seafood, American (Traditional), Restaurants",91,9813,55619,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
rL934jVE8d15MllyiOHnRA,The Porch,Lansdale,PA,19446,3.5,"Hotels, Event Planning & Services, Food, Beer, Wine & Spirits, Nightlife, Bars, Hotels & Travel, Restaurants, American (New)",26,22647,118037,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
JY_Ii24p46rqeon8CLrZWg,Mi Pais,Malvern,PA,19355,4.5,"Latin American, Food, Comfort Food, Grocery, Restaurants",171,10090,187043,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
UG5PDzdKA2n3jd854QJpiQ,Ruby Chinese Restaurant,Philadelphia,PA,19128,3.0,"Chinese, Restaurants",87,16980,95665,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
EugP1H9WF04ClGhY83848A,Cappy's Pizza,Riverview,FL,33578,4.5,"Italian, Restaurants, Pizza",216,20742,77903,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
FIozOPRTZFOlel-gvapiXw,Culver's,Tampa,FL,33619,3.5,"Fast Food, Restaurants, Burgers, American (Traditional), Desserts, Ice Cream & Frozen Yogurt, Food",82,13347,59233,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
7H7BekStihawRkHVs-sdjA,Winger's,Villanova,PA,19085,3.5,"Burgers, Sandwiches, Restaurants, Fast Food, Event Planning & Services, Chicken Wings, Salad, Caterers",41,1852,368485,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
mFhZpY_IqvD-b2Ir3MSXMw,Grumpy Gringo,St. Petersburg,FL,33713,4.0,"Mexican, Restaurants",306,13782,73735,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
htJyj7N2_QqVUAvXCK9aXA,Gigglewaters,Safety Harbor,FL,34695,4.5,"Speakeasies, Bars, Cocktail Bars, American (Traditional), Nightlife, Restaurants",423,7229,115885,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
EkQ57hmMVYYBmceMmsYCBQ,Chili's,Trinity,FL,34655,2.5,"Nightlife, Tex-Mex, American (Traditional), Bars, Restaurants",80,17882,90561,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
nC0kethcH2AncAD2wHTRRA,Panera Bread,Exton,PA,19341,2.5,"Soup, Breakfast & Brunch, Salad, Restaurants, Bagels, Food, Sandwiches",65,7825,135072,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
HSv0Pe45yPAs6PgwlcTPcg,Dog and Bull,Croydon,PA,19021,4.0,"Bars, Music Venues, Nightlife, Pubs, Restaurants, Arts & Entertainment, American (Traditional)",406,3797,68789,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
iGwpAmEWTxattlhkuG6eDQ,Steak 'Em Up,Philadelphia,PA,19148,3.0,"Sandwiches, Pizza, Cheesesteaks, Steakhouses, Restaurants",87,19493,75581,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
yihGPorZJ4gruJKMgdg4zQ,Dan Dan,Wayne,PA,19333,4.0,"Nightlife, Asian Fusion, Restaurants, Bars, Taiwanese, Szechuan, Chinese",302,2787,184554,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
